added_by.id,track.name,track.external_urls.spotify,track.popularity
ma6666,Lonely Boy,https://open.spotify.com/track/3dOAXUx7I1qnzWzxdnsyB8,59
ma6666,Fireflies,https://open.spotify.com/track/1mr3616BzLdhXfJmLmRsO8,20
ma6666,I Was Made for Lovin' You,https://open.spotify.com/track/1scwOPRenO71iomcms70Fc,44
ma6666,Vanilla Twilight,https://open.spotify.com/track/6NpfWGzDIx3LVf2yaWQRcX,2
ma6666,Californication,https://open.spotify.com/track/0v32NbDiKUNuECTAkeCL4a,4
ma6666,Hummer,https://open.spotify.com/track/6Rn7ioctWSUmlKF1QolwQb,42
ma6666,Do You Want It All ?,https://open.spotify.com/track/5dV1khHPHmIb9ThInT5VQ3,0
ma6666,Miami,https://open.spotify.com/track/4jYQI2JsitXwTNWfXOFOdB,45
ma6666,Under The Bridge,https://open.spotify.com/track/06zh28PcYIFvNOAz5Wq2Xb,3
ma6666,Little Lion Man,https://open.spotify.com/track/6b5rA9rthDbZDOQp9UbOgl,10
ma6666,The Cave,https://open.spotify.com/track/33e9HtOfO1ye1h8xQ7Foc9,8
ma6666,Winter Winds,https://open.spotify.com/track/5BgnPaqCgFkm1W17NvVZiQ,2
ma6666,It's a Party,https://open.spotify.com/track/6Yg2HvgdCWVbDZEECX3OmN,0
ma6666,Closer,https://open.spotify.com/track/1O8d2pWtBclzuY3FctBPVa,64
ma6666,Rock & Roll Queen,https://open.spotify.com/track/2B60SqgEPlhOWzRLeQpv0r,32
ma6666,By The Way,https://open.spotify.com/track/2ejDfrNxybmXJi4jf2Wt11,1
ma6666,Reptilia,https://open.spotify.com/track/57Xjny5yNzAcsxnusKmAfA,68
ma6666,Sun,https://open.spotify.com/track/7acHFntM5UgPUQ6jC06J9Q,2
ma6666,Who Needs Love,https://open.spotify.com/track/3V76N9EREEzKqkoHW4fz5F,0
ma6666,Don't Stop (Color on the Walls),https://open.spotify.com/track/11EvmoyFXs3aQMgAvL6DOZ,0
ma6666,Patience Gets Us Nowhere Fast,https://open.spotify.com/track/3bh2Rc2rUsC4HjFRyTZVjY,0
ma6666,Safe and Sound,https://open.spotify.com/track/3DgpQf1o0LA2okhrXsPxYF,1
ma6666,Pumped up Kicks,https://open.spotify.com/track/6qj3fVJJ2PcRxpSG7lDPZ5,4
ma6666,One Day / Reckoning Song (Wankelmut Remix) [Radio Edit],https://open.spotify.com/track/3gNNXc7GUgKRPR15W77eDR,8
ma6666,The World Is Watching,https://open.spotify.com/track/0l9r5oIy6gRHVlmPdigeqk,0
ma6666,Cheap And Cheerful - Sebastian Remix,https://open.spotify.com/track/1yC98dzAZVCiRqZ6mGtsmH,0
ma6666,The Good Life,https://open.spotify.com/track/6aMhOqwmlAhbrevsBtQb65,0
ma6666,King And Lionheart,https://open.spotify.com/track/310d8Vawp5kYDYrGrrTAzl,59
ma6666,Wheels,https://open.spotify.com/track/7HS35r2OVvrj40GxdQqd6P,1
ma6666,Help I'm Alive,https://open.spotify.com/track/3GcH8qkC35CQc4xt6Dhz1r,0
ma6666,Stadium Love,https://open.spotify.com/track/1LfsLFszcXgK4SLZxaomgG,0
ma6666,Charlie Boy,https://open.spotify.com/track/0JgM4DuWvhzzrwFpKpyX3R,0
ma6666,In the End,https://open.spotify.com/track/60a0Rd6pjrkxjPbaKzXjfq,80
ma6666,Numb,https://open.spotify.com/track/0kO3njY9N1Rxgv27Ha1lLh,57
ma6666,Devil's Dance Floor,https://open.spotify.com/track/2DPrCpQlpwWGJSPJJtLTyY,20
ma6666,"You're Gonna Go Far, Kid",https://open.spotify.com/track/3jNyatJv1JxuIlwKoYlo7Y,3
ma6666,Hurricane,https://open.spotify.com/track/4LidQrfqHouXmnAWlJu5vO,0
ma6666,The Best of Me,https://open.spotify.com/track/6n7qHXIVZzZ4Sq3xxbuYQL,0
ma6666,Radioactive,https://open.spotify.com/track/6h1Wkcm9qz79Xt1Qnp4n4A,3
ma6666,It's Time,https://open.spotify.com/track/034tFGRsa8zNOV0Ph2WT9G,0
ma6666,Hear Me,https://open.spotify.com/track/3b2O2I1C188af9bBgOrPew,23
ma6666,Dance with Me,https://open.spotify.com/track/68a7XdvEN4xBpeDEMnFluv,26
ma6666,My Fault,https://open.spotify.com/track/2X0CWqZNLZjzEHpxjhomjT,0
ma6666,Xtatic Truth,https://open.spotify.com/track/0FQbrRdXRcT7GSnwZNCdac,33
ma6666,The Pretender,https://open.spotify.com/track/3ZsjgLDSvusBgxGWrTAVto,9
ma6666,The Plot to Bomb the Panhandle,https://open.spotify.com/track/5ozvYiSPEuhUoHDJBDYN9n,54
ma6666,Faint,https://open.spotify.com/track/2uxL6E8Yq0Psc1V9uBtC4F,55
ma6666,Last Resort,https://open.spotify.com/track/0SjhCnjTT2bXD9RtU8bFT9,11
ma6666,Heads Will Roll,https://open.spotify.com/track/3zvHOVC4jikl6jORSr6OLE,11
ma6666,Heads Will Roll - A-Trak Radio Edit,https://open.spotify.com/track/5c7jkZ4daUcLIrKiyQGt8B,4
ma6666,Thnks fr th Mmrs,https://open.spotify.com/track/18GC3F8YPGB8CePXcTUizQ,8
ma6666,At Home,https://open.spotify.com/track/5Zp4SWOpbuOdnsxLqwgutt,3
ma6666,I Love London,https://open.spotify.com/track/2peZsZ8TzVT5dxlIeN5kgM,0
ma6666,Follow,https://open.spotify.com/track/0MMWj8de7P5rm4OnsJzlMn,0
ma6666,Crave You (Adventure Club Remix),https://open.spotify.com/track/0ekII9O2RfHOivSRY9Bn1U,1
ma6666,Mykonos,https://open.spotify.com/track/3RVupqMb1zXl8FNG9TlWBZ,11
ma6666,Na Na Na (Na Na Na Na Na Na Na Na Na) - Single Version,https://open.spotify.com/track/5FbMKftNTXCKiBYSf0TQrs,34
ma6666,Your Girl,https://open.spotify.com/track/6OFfVyyoLBV5n2q96Wgtnr,0
ma6666,Touching,https://open.spotify.com/track/2a4VkCCWKWA0tQyskkoZHN,0
ma6666,Ho Hey,https://open.spotify.com/track/2nXM8IVqKtyO6JKsLlXWAy,35
ma6666,Somebody That I Used To Know,https://open.spotify.com/track/1qDrWA6lyx8cLECdZE7TV7,72
,Space Date - Pleasurekraft Remix,https://open.spotify.com/track/1lbUtnuS8AYvKd0lziKpJ4,49
,Khidi - DJ Emerson Remix,https://open.spotify.com/track/6uVXs9QPgvG5y7dnBJRpfT,48
,Witch Trials (Salem's Soul),https://open.spotify.com/track/2EieddAdTtevi3njUqj5Ks,49
,Idiolect,https://open.spotify.com/track/2eHeIOnU6XwaGri2vYz8ym,46
,The Yard Man,https://open.spotify.com/track/6bZLnP9lEqExU9sZ1ow97T,52
,Puffer,https://open.spotify.com/track/7zNxJId89QE1t267an0whO,48
,Together,https://open.spotify.com/track/2BDE6wo2p7N24w4mNfNQSR,48
,Higher Self,https://open.spotify.com/track/0f5AJP08aldZZm5KSNIYXc,16
,Vibrancy - Original Mix,https://open.spotify.com/track/1ubk4FS88dx180KNXHYqWw,52
,Psilocybin,https://open.spotify.com/track/0kgH592n0YqyJg32lKME7R,53
,The Return,https://open.spotify.com/track/03Y5VRVt1ASINLvk5Io7VY,0
,Revolution,https://open.spotify.com/track/1ii1wtT2GQ9DjJ4xCa5dmk,49
,Nimbus,https://open.spotify.com/track/77DdPcZAgdV7fvLf2peo7o,52
,Sunfire - Drumcomplex Remix,https://open.spotify.com/track/31RBiHGg0U5pn5Lmrfdggw,48
,Pragmatic,https://open.spotify.com/track/4soqeHQWIAc0yGI4bv7IXi,48
,Sub Zero,https://open.spotify.com/track/450hasKvUpkrpqSTRvL0Rn,47
,Contrast,https://open.spotify.com/track/3NXW0IffkGQ3OPCsctz5Yp,40
,Primitiveness,https://open.spotify.com/track/0SQsjMam5hXTXzxL3324jp,46
,Killer Queen,https://open.spotify.com/track/5UINolmwVBcVYN5kP1hbCa,50
,Love Distortion - Introversion Remix,https://open.spotify.com/track/6aC1SUjlngcdR0M0YbZUf5,0
,Temperature Rising,https://open.spotify.com/track/3rdricUIhHhOEXa8fqYofB,39
,Spinster - Original Mix,https://open.spotify.com/track/3XJZlLMuOCnzBAFatVxds8,45
,Interplugreaction - Marcel Dettmann Remix,https://open.spotify.com/track/7xQqpaPsCYv2WIBQcJCDcF,45
,Yellow Screen,https://open.spotify.com/track/1igGxHIPUYHfWb4u7Y9EmK,46
,Slave to the Rave,https://open.spotify.com/track/2f46NbBjkymBmD71K5INRE,41
,Geometric,https://open.spotify.com/track/0DdzPAxQBaivp4izyUJYdB,49
,Alien Body Double - Original Mix,https://open.spotify.com/track/7FrzWs2YG9lzYI0RkfnZrH,48
,Darkest Moments,https://open.spotify.com/track/3dfFX6R1OCxBjJhWdM4DuG,46
,Rave Nation,https://open.spotify.com/track/0EnXywMFMT19vV38JDIzZP,45
,Violet,https://open.spotify.com/track/0H7OcKLoBOaVMmCBnTbfvP,50
,Berlin,https://open.spotify.com/track/6b8J6KpSQbXnVmkGibFXBt,40
,Hail,https://open.spotify.com/track/1oCy8WtPFKhrq25QeJtpSk,46
,This Is It,https://open.spotify.com/track/4R041kRwUVqdunKvrKDr2P,49
,Caterpillar,https://open.spotify.com/track/4pxNdqnaxVlPWK6p2IuxSa,47
,Thinking About You ft Juliet Fox - Original Mix,https://open.spotify.com/track/5F84K2ltGbHKMYbmujjt8W,55
,Synergy - T78 Remix,https://open.spotify.com/track/4a9vqREY422Hr8NKySHxHB,45
,Elevatio,https://open.spotify.com/track/0CV2ep4Q8YZlZGvbCFG0Uh,44
,Wait,https://open.spotify.com/track/0y1jhyPdx2reWcXodAAIyt,50
,Death by Techno,https://open.spotify.com/track/2Xr9S3VfKpDc5sSHDi6eXJ,51
,Surge,https://open.spotify.com/track/4euf2YGhXMdWfqAqqKg1rx,49
,Why Are We Here?,https://open.spotify.com/track/4LReVzte9B6EOZB895FvsV,48
,Deutsche Welle,https://open.spotify.com/track/0w6Ba8XBJ1iOkblNdJUBlj,52
,Mind Dive,https://open.spotify.com/track/7nfWyYKwpTVlr78lDGNsfw,47
,Is That Hurt,https://open.spotify.com/track/4qro0ijO28ccBz4A81lWuJ,47
,Megator,https://open.spotify.com/track/7yyNaKHvH76G4tohz4cM7u,51
,Believe or Not,https://open.spotify.com/track/4hOKISxzyLJvHBpiNbuMO3,47
,Balthazar,https://open.spotify.com/track/6egKlzcoIcwOy9hy0PiMLA,48
,Machines - Original Mix,https://open.spotify.com/track/3DfXGie9QJ9feRLOjnJsJk,42
,Raging Earth,https://open.spotify.com/track/7LBBjGzqOnwdqKS1rEPN5b,51
,Comatose,https://open.spotify.com/track/7HEVBrwnkGuIBtfer2V25t,52
,Hard Gaan,https://open.spotify.com/track/5G9eGKVbyX9G2lhT5M9fD5,51
,Limea,https://open.spotify.com/track/0ycLuevfRyNiqzC0aH8Zqj,46
,Double Slap,https://open.spotify.com/track/19I2mi8kcf0fmoDphv1SOC,52
,Detection - Extended Mix,https://open.spotify.com/track/41HKSmFFgkHDPB69M1kgWg,38
,Pantagruel,https://open.spotify.com/track/0yndiHV68jSDkxxpdbzxdX,53
,Talking Strangers,https://open.spotify.com/track/7yFES1RhOCE5AjcgDZWfuh,46
,Different Man,https://open.spotify.com/track/31g7DAEKdnyCtkWEODwpWN,48
,Bowie in Harmony,https://open.spotify.com/track/0h3h7Mcu8m3Iw6MUQAWbsK,49
,Run,https://open.spotify.com/track/1pfJ9oNiaEkFrU0wMwkBq9,45
,Eye to Eye,https://open.spotify.com/track/6Phii8mgtx1FQD7beEgUN4,47
uaquiro,Give Life Back to Music,https://open.spotify.com/track/0dEIca2nhcxDUV8C5QkPYb,60
uaquiro,The Game of Love,https://open.spotify.com/track/3ctALmweZBapfBdFiIVpji,55
uaquiro,Giorgio by Moroder,https://open.spotify.com/track/0oks4FnzhNp5QPTZtoet7c,58
uaquiro,Within,https://open.spotify.com/track/7Bxv0WL7UC6WwQpk9TzdMJ,55
uaquiro,Instant Crush,https://open.spotify.com/track/2cGxRwrMyEAp8dEbuZaVv6,72
uaquiro,Lose Yourself to Dance,https://open.spotify.com/track/5CMjjywI0eZMixPeqNd75R,69
uaquiro,Touch,https://open.spotify.com/track/7oaEjLP2dTJLJsITbAxTOz,55
uaquiro,Get Lucky,https://open.spotify.com/track/69kOkLUCkxIZYexIgSG8rq,69
uaquiro,Beyond,https://open.spotify.com/track/0k1xMUwn9sb7bZiqdT9ygx,53
uaquiro,Motherboard,https://open.spotify.com/track/79koEJRtKOOGJ0VSAF3FMk,52
uaquiro,Fragments of Time,https://open.spotify.com/track/0IedgQjjJ8Ad4B3UDQ5Lyn,55
uaquiro,Doin' it Right,https://open.spotify.com/track/36c4JohayB9qd64eidQMBi,62
uaquiro,Contact,https://open.spotify.com/track/2KHRENHQzTIQ001nlP9Gdc,53
uaquiro,Ni tu ni nadie,https://open.spotify.com/track/0B0cIyOh33a7wEWApa4fOr,0
uaquiro,Tormenta solar perfecta,https://open.spotify.com/track/1eqrUH1p11YpQCYK7E6LWz,17
uaquiro,We Are Young (feat. Janelle Monáe),https://open.spotify.com/track/3ehrxAhYms24KLPG8FZe0W,60
uaquiro,Some Nights,https://open.spotify.com/track/67WTwafOMgegV6ABnBQxcE,67
uaquiro,Girls Just Want to Have Fun,https://open.spotify.com/track/7sMGwiS4vOMcz86ZY3vKYM,66
uaquiro,One Foot,https://open.spotify.com/track/1SGLgGAv1W2CRF9sovnJXu,37
uaquiro,Be Calm,https://open.spotify.com/track/6nOperoBfR4UnqbROoTo0r,0
uaquiro,All The Pretty Girls - (Album Version),https://open.spotify.com/track/2AzwpR4ylyWX8SHVqVbtiI,0
uaquiro,The Gambler,https://open.spotify.com/track/4Bk8LjVBcSsHcCXraARKZd,0
uaquiro,Some Nights,https://open.spotify.com/track/67WTwafOMgegV6ABnBQxcE,67
uaquiro,Somebody,https://open.spotify.com/track/3DvZZTxVrDHyiFkEXTJR7A,33
uaquiro,Say When,https://open.spotify.com/track/22RH4uw4LnbMUT7t5mWaAb,20
uaquiro,Everybody Knows,https://open.spotify.com/track/4FFklhUic2ot2TqEilesyM,27
uaquiro,Ghosts In Empty Houses,https://open.spotify.com/track/4PUoI6dHIGYSSYPpxunHiF,19
uaquiro,Don't Let Me Fall Behind,https://open.spotify.com/track/34URg1NnjArdnuveL5EwBz,25
uaquiro,Empire,https://open.spotify.com/track/4ieV3pNsZanLH5Ajg6Dj5w,29
uaquiro,Mistletoe,https://open.spotify.com/track/5I76s7hV87bQgWc6p6x4fx,20
uaquiro,Somebody Told Me,https://open.spotify.com/track/1lDWb6b6ieDQ2xT7ewTC3G,6
uaquiro,Human,https://open.spotify.com/track/5mhUPDWQH3s544WCsa0r9w,16
uaquiro,When You Were Young,https://open.spotify.com/track/3gNGi2iUGHXGpBQHce6Nua,12
uaquiro,All These Things That I've Done,https://open.spotify.com/track/3haN0f2YjW4waIiN38X33J,3
uaquiro,Midnight City,https://open.spotify.com/track/4kO7mrAPfqIrsKwUOK5BFx,8
uaquiro,We Own The Sky,https://open.spotify.com/track/1I4EczxGBcPR3J3KeyqFJP,5
uaquiro,We Are The People,https://open.spotify.com/track/1JqTcOjOn7gEpeC0JcRVPa,49
uaquiro,Walking On A Dream,https://open.spotify.com/track/0mBkoM8r7KAQzZij5swTUL,55
uaquiro,The Cave,https://open.spotify.com/track/4YkmvF9kPRR0HOOK5XUxjZ,1
uaquiro,Little Lion Man,https://open.spotify.com/track/1YER6GeCM2IBftKjbxAe1U,2
uaquiro,Girls and Boys,https://open.spotify.com/track/5CeL9C3bsoe4yzYS1Qz8cw,65
uaquiro,Song 2,https://open.spotify.com/track/3GfOAdcoc3X5GPiiXmpBjK,61
uaquiro,Tongue Tied,https://open.spotify.com/track/0GO8y8jQk1PkHzS31d699N,76
uaquiro,Colours - EP Version,https://open.spotify.com/track/37McwOy3miqBP2NyXMmT5w,40
uaquiro,That's Not My Name,https://open.spotify.com/track/0GrrLYCH8u81aENhC8FBF4,50
uaquiro,Shut Up and Let Me Go,https://open.spotify.com/track/3bu5GJpyHZs8DfPlkKrnnE,46
uaquiro,Club de fans de John Boy,https://open.spotify.com/track/1KhqSLS8YafrUCbjrn8WxZ,53
uaquiro,1999,https://open.spotify.com/track/5uqQQhIvR1S7XiPbc3iWF5,45
uaquiro,Incendios de nieve,https://open.spotify.com/track/0kvlyCagCEMl2RbYbrW7PG,46
uaquiro,La Niña Imantada,https://open.spotify.com/track/03uLxw86NqtmPoES1xqg8L,0
uaquiro,Las malas lenguas,https://open.spotify.com/track/01AhVirdLJOQhUcWfVCTpE,36
uaquiro,Benvolgut,https://open.spotify.com/track/0x9RPIsmo2mU1orXolbpEe,5
uaquiro,La canço del soldadet,https://open.spotify.com/track/6F3Xii0QKvwUU8aL8uy4pY,2
uaquiro,Els guapos son els raros,https://open.spotify.com/track/1qCaiT7206baLMCJN46QRS,0
uaquiro,Common People,https://open.spotify.com/track/5xMAMaVbW3tkjXTmSUBPTd,7
uaquiro,Little Talks,https://open.spotify.com/track/2ihCaVdNZmnHZWt0fvAM7B,72
uaquiro,Dirty Paws,https://open.spotify.com/track/5g7rJvWYVrloJZwKiShqlS,66
uaquiro,King And Lionheart,https://open.spotify.com/track/310d8Vawp5kYDYrGrrTAzl,59
uaquiro,Six Weeks,https://open.spotify.com/track/29uPSxuWuR6Hr1SUu2Cw6z,48
uaquiro,Kill Me - Radio Edit,https://open.spotify.com/track/7lAsHZZVurUKVwOTZSky65,18
uaquiro,La Grange - 1999 Remaster,https://open.spotify.com/track/0FMhMAFPLg8EljnROSoVnj,56
uaquiro,La Grange - 1999 Remaster,https://open.spotify.com/track/0FMhMAFPLg8EljnROSoVnj,56
uaquiro,Sharp Dressed Man - 2008 Remaster,https://open.spotify.com/track/1UBQ5GK8JaQjm5VbkBZY66,70
uaquiro,Gimme All Your Lovin',https://open.spotify.com/track/0OBwxFLu6Yj61s2OagYbgY,65
uaquiro,Viva Las Vegas - 2003 Remaster,https://open.spotify.com/track/3vpwSEDiKJxldfF3ibx8SZ,28
uaquiro,I Was Made For Loving You,https://open.spotify.com/track/0T7dh99RNmewqsv5PoWbE7,2
uaquiro,Born To Die,https://open.spotify.com/track/2wMby9pciuGUIP8q7y4Yn6,50
uaquiro,Reptilia,https://open.spotify.com/track/57Xjny5yNzAcsxnusKmAfA,68
uaquiro,Someday,https://open.spotify.com/track/56NkIxSZZiMpFP5ZNSxtnT,62
uaquiro,Call Me Back,https://open.spotify.com/track/6z5mh42xSM54RncKZMM8hS,51
uaquiro,Is This It,https://open.spotify.com/track/2V0J0EyEjKYra0i4MM8y9n,27
uaquiro,New York City Cops,https://open.spotify.com/track/7xuu4ByQkm8qhnwJQk994r,47
uaquiro,Losing My Religion,https://open.spotify.com/track/74EV0g12ihUoOUXMprFpZB,22
uaquiro,Everybody Hurts,https://open.spotify.com/track/4tCWWnk3BXinf7FllmSyHW,17
uaquiro,It's The End Of The World As We Know It (And I Feel Fine),https://open.spotify.com/track/2oSpQ7QtIKTNFfA08Cy0ku,63
uaquiro,Shiny Happy People,https://open.spotify.com/track/4er8NyQ8cFnZ2b643Tjc44,11
uaquiro,Anastasia,https://open.spotify.com/track/3jaJeSphs7bS5Gt3i5LJL3,52
uaquiro,I'm Gonna Be (500 Miles),https://open.spotify.com/track/66S14BkJDxgkYxLl5DCqOz,72
uaquiro,5 Years Time,https://open.spotify.com/track/1Wl8eGdNRODM6p8LYP2ACB,5
uaquiro,Horchata,https://open.spotify.com/track/6xe8Sx5h8MYL3ZD5totFZT,49
uaquiro,Giving Up The Gun,https://open.spotify.com/track/1qBhwKYvmHynSH2tXcR4hw,48
uaquiro,A-Punk,https://open.spotify.com/track/5dKBaysNJtfpyNTRa5lqDb,67
uaquiro,M79,https://open.spotify.com/track/6moSOpDt0m7rqdbjfT1mbu,47
uaquiro,Restless,https://open.spotify.com/track/3BiQGcQIO9abIlj0ZB3mQU,0
uaquiro,Your Girl,https://open.spotify.com/track/6OFfVyyoLBV5n2q96Wgtnr,0
uaquiro,Gangsta,https://open.spotify.com/track/2g4MlpZWR9KVL1gXwaG6dk,0
uaquiro,Make The First Move,https://open.spotify.com/track/4BRXXxxox9oQAq2CZ9yOLc,0
uaquiro,I'd Rather Dance With You,https://open.spotify.com/track/4hGOhC87bn7JBdYykOJJvJ,55
uaquiro,Misread,https://open.spotify.com/track/3hxoYmSHzIBwSS2bPTOfbg,57
uaquiro,Ho Hey,https://open.spotify.com/track/1jdNcAD8Ir58RlsdGjJJdx,19
uaquiro,Stubborn Love,https://open.spotify.com/track/15twB7zTglmu0Bg8gW4Mrm,8
uaquiro,Charlie Boy,https://open.spotify.com/track/6KsfX9PdGPQt0CnYRxjlx1,31
uaquiro,Big Parade,https://open.spotify.com/track/1NlIo1L29scp2EEfozgblD,32
uaquiro,Summercat,https://open.spotify.com/track/1uK7U9LJlSdz8Lm5eRn9EM,9
uaquiro,We're from Barcelona,https://open.spotify.com/track/6gobLJ63a1TNrSrU53tSj5,37
uaquiro,Mi Realidad,https://open.spotify.com/track/4iUzRZW4b9bHFcErFZzpYv,1
uaquiro,Alta Fidelidad,https://open.spotify.com/track/6yBHR0esuWE4zr0A02qeKY,0
uaquiro,Tap Out,https://open.spotify.com/track/2ThdB23G9Rgf1ExndFGEEg,53
uaquiro,One Way Trigger,https://open.spotify.com/track/5GKVcvTgnFYtfh25qKQtRg,56
uaquiro,2 Minutes to Midnight - 1998 Remaster,https://open.spotify.com/track/6aYXSH9JZrD30Av2KlAOMY,8
uaquiro,Let's Go Surfing,https://open.spotify.com/track/2TOoPCW05TjfwMqpVTThVZ,3
uaquiro,1901,https://open.spotify.com/track/0hYDZYCpymqkOREQAED69h,1
uaquiro,Heads Will Roll,https://open.spotify.com/track/3zvHOVC4jikl6jORSr6OLE,11
uaquiro,Next Year,https://open.spotify.com/track/1Dq5OZpFSDaQnVfJXV0xLn,20
uaquiro,Sleep Alone,https://open.spotify.com/track/4w4GwZrrPIEG2xZpOZkNBH,20
uaquiro,Someday,https://open.spotify.com/track/6TRc3zWnzYjNuiUMXwNxqv,17
uaquiro,The World Is Watching,https://open.spotify.com/track/2oOpwehDcL1r1hmtFVDwqc,16
uaquiro,Something Good Can Work,https://open.spotify.com/track/3YyNH1bYvqT5GLX7lfZXtZ,0
uaquiro,I Can Talk,https://open.spotify.com/track/2Q0nl7bYq4SSMNvabkPHPf,0
uaquiro,Undercover Martyn,https://open.spotify.com/track/1DIzeXpQPxXXLTK9Vif7E8,0
uaquiro,What You Know,https://open.spotify.com/track/6lnQzOpmmXEQrwNAsFj6ly,0
uaquiro,Kids,https://open.spotify.com/track/1jJci4qxiYcOHhQR247rEU,73
uaquiro,Time to Pretend,https://open.spotify.com/track/4iG2gAwKXsOcijVaVXzRPW,68
uaquiro,Cool Kids,https://open.spotify.com/track/13P5rwmk2EsoFRIz9UCeh9,67
uaquiro,Come Together,https://open.spotify.com/track/50pJjHSDBz8DnHYAmHzqQ6,42
uaquiro,Cuando Me Siento Bien,https://open.spotify.com/track/4plaA2BKVLMf4EOn6Fmu2Y,0
uaquiro,No Importa Que Llueva,https://open.spotify.com/track/2sqMdBl5K1lpdm22BTiqBd,0
uaquiro,I'm an Albatraoz,https://open.spotify.com/track/5MhsZlmKJG6X5kTHkdwC4B,70
uaquiro,All of Me (Tiësto's Birthday Treatment Remix) - Radio Edit,https://open.spotify.com/track/1mzGywacjpeik00PVLBPpF,61
uaquiro,Ain't Nobody (Loves Me Better),https://open.spotify.com/track/5afHIkEcVhCF1Z1CTqMUXB,20
uaquiro,If You Wanna,https://open.spotify.com/track/0KNVDEeZWXZPIYKqJeRRpX,62
uaquiro,The Nights,https://open.spotify.com/track/3OwPSJu609AMzotCEyoMiO,13
uaquiro,Geronimo,https://open.spotify.com/track/1EhNT7ZcQa3ppXow0hfuB0,0
uaquiro,On Our Way,https://open.spotify.com/track/2cT0rywZk7Mz7xZEpjdZde,1
uaquiro,Uptown Funk,https://open.spotify.com/track/32OlwWuMpZ6b0aN2RZOeMS,78
uaquiro,19 Dias y 500 Noches - En Directo,https://open.spotify.com/track/3LXFi1Xk9qJsYXYEjDcuVH,58
uaquiro,All About That Bass,https://open.spotify.com/track/0ifSeVGUr7py5GggttDhXw,63
uaquiro,Now That We Found Love - Club Version,https://open.spotify.com/track/07vHAGlaZw0YKWUMSYXDdl,0
uaquiro,Midnight City,https://open.spotify.com/track/4kO7mrAPfqIrsKwUOK5BFx,8
uaquiro,Mi Realidad,https://open.spotify.com/track/4iUzRZW4b9bHFcErFZzpYv,1
uaquiro,Alta Fidelidad,https://open.spotify.com/track/6yBHR0esuWE4zr0A02qeKY,0
uaquiro,Radioactive,https://open.spotify.com/track/0Yo8GhK9HEaeIZetPARrW9,45
uaquiro,Counting Stars,https://open.spotify.com/track/519uJbE3zyKLlToVA65PrP,12
uaquiro,Love Runs Out,https://open.spotify.com/track/3cOO5IQtOYs7huq4Z6lYfr,62
uaquiro,Counting Stars,https://open.spotify.com/track/1QzFhzIOW7CyRJLpmq5CM0,63
uaquiro,Bills,https://open.spotify.com/track/7rlCeTnjn0plPZkVAcctPZ,59
uaquiro,Cups - Radio Version,https://open.spotify.com/track/4iHcYozmOHTNe1Ef2fJfCH,38
uaquiro,Cups - Movie Version,https://open.spotify.com/track/6bJq12xFU6zU51dxQMjiSC,27
uaquiro,Señor Loco (feat. Danny Mazo) - Radio Edit,https://open.spotify.com/track/3izK928yjLCrpFHYeSlESz,0
uaquiro,Dear Future Husband,https://open.spotify.com/track/3cU2wBxuV6nFiuf6PJZNlC,68
uaquiro,One Day / Reckoning Song (Wankelmut Remix) [Radio Edit],https://open.spotify.com/track/3gNNXc7GUgKRPR15W77eDR,8
uaquiro,Pump It,https://open.spotify.com/track/4HuHoYjNcbGIHFpRVbRj2T,45
uaquiro,She Moves,https://open.spotify.com/track/3vI5AzbPh1HFDdGs1dDQeR,44
uaquiro,Thinking out Loud,https://open.spotify.com/track/34gCuhDGsG4bRPIf9bb02f,81
uaquiro,Junk Of The Heart (Happy),https://open.spotify.com/track/2jZgzSxNSg1hTCq0ewWHGJ,62
uaquiro,Naive,https://open.spotify.com/track/7BHPGtpuuWWsvE7cCaMuEU,71
uaquiro,She Moves In Her Own Way,https://open.spotify.com/track/5xoUgPXbMNUmoHU0Enwtwq,68
uaquiro,"Long Days, Hot Nights - Claptone Radio Edit",https://open.spotify.com/track/2utjfvIDOn8mJ7m464WcMX,50
uaquiro,Cheerleader,https://open.spotify.com/track/5ByIHT8s38diBQf6dkEWbt,56
uaquiro,Want to Want Me,https://open.spotify.com/track/0HFx7PLqzGxSfN59j3UHmR,48
uaquiro,"Honey, I'm Good",https://open.spotify.com/track/5PiWljOUte7VNpyn8yFqOg,45
uaquiro,Red Lights,https://open.spotify.com/track/3bT5PDBhVj4ifU11zQvGP2,5
uaquiro,Changes,https://open.spotify.com/track/13qqdlSeF8FcxsRyapDMZ0,62
uaquiro,Little Secrets,https://open.spotify.com/track/3kb38wezoUA8ki5jPYy3t5,59
uaquiro,The High Road,https://open.spotify.com/track/5cwN1htZyoWqZCc33f3RfE,63
uaquiro,Shuffle,https://open.spotify.com/track/4yYvWFUWMaKMXtoJKJnmZk,56
uaquiro,Drive By,https://open.spotify.com/track/1wAXODAAL6hY64ZdhrnjBO,12
uaquiro,Higher Place (feat. Ne-Yo) - Radio Edit,https://open.spotify.com/track/06vbNFn8YyOQhwukVZePTF,0
uaquiro,Animal,https://open.spotify.com/track/6vSq5q5DCs1IvwKIq53hj2,57
uaquiro,Una calle de París,https://open.spotify.com/track/4A2RJRAz3lFGbvHEcZEQ7m,38
uaquiro,Cien gaviotas,https://open.spotify.com/track/5i07tC6hV5AtYTr0tsP0Uy,43
uaquiro,Venezia,https://open.spotify.com/track/7j9KvkECxdsQQesY1GktXj,53
